Tournament ID,Tournament City,Surface,draw_size,Tournament Level,Tournament Date,year,Latitude,Longitude,Level Weight,Month Name,Month Number,Draw Weight,Draw Size
2023-8268,Yokkaichi,Hard,32,Challenger,2023-11-27,2023,34.9648428,136.624845,2,November,11,32,32 Draw
2023-8281,Columbus,Hard,32,Challenger,2023-09-18,2023,39.9622601,-83.0007065,2,September,9,32,32 Draw
2023-8297,Hamburg,Hard,32,Challenger,2023-10-16,2023,53.5501721,10.0013165,2,October,10,32,32 Draw
2023-8310,Helsinki,Hard,32,Challenger,2023-11-06,2023,60.1666204,24.9435408,2,November,11,32,32 Draw
2023-8312,Maia,Clay,32,Challenger,2023-11-27,2023,41.2373456,-8.6299982,2,November,11,32,32 Draw
2023-8375,Mexico City,Clay,32,Challenger,2023-03-27,2023,19.3207722,-99.1514678,2,March,3,32,32 Draw
2023-8386,Matsuyama,Hard,32,Challenger,2023-11-06,2023,33.8395188,132.7653521,2,November,11,32,32 Draw
2023-8388,Split,Clay,32,Challenger,2023-04-10,2023,43.5116383,16.4399659,2,April,4,32,32 Draw
2023-8392,Todi,Clay,32,Challenger,2023-08-14,2023,42.7824434,12.4062554,2,August,8,32,32 Draw
2023-8394,Iasi,Clay,32,Challenger,2023-07-10,2023,47.1615598,27.5837814,2,July,7,32,32 Draw
2023-9001,Perugia,Clay,32,Challenger,2023-06-12,2023,43.1070321,12.4029962,2,June,6,32,32 Draw
2023-9003,Bratislava,Clay,32,Challenger,2023-06-12,2023,48.1516988,17.1093063,2,June,6,32,32 Draw
2023-9005,Ilkley,Grass,32,Challenger,2023-06-19,2023,53.9257254,-1.824441,2,June,6,32,32 Draw
2023-9120,Cassis,Hard,32,Challenger,2023-09-04,2023,43.2140359,5.5396318,2,September,9,32,32 Draw
2023-9128,Calgary,Hard,32,Challenger,2023-11-06,2023,51.0456064,-114.057541,2,November,11,32,32 Draw
2023-9154,Cleveland,Hard,32,Challenger,2023-01-30,2023,41.4996574,-81.6936772,2,January,1,32,32 Draw
2023-9162,Pau,Hard,32,Challenger,2023-02-27,2023,43.2957547,-0.3685668,2,February,2,32,32 Draw
2023-9167,Phoenix,Hard,32,Challenger,2023-03-13,2023,33.4484367,-112.074141,2,March,3,32,32 Draw
2023-9171,Murcia,Clay,32,Challenger,2023-04-03,2023,37.9347521,-1.1131029,2,April,4,32,32 Draw
2023-9188,Little Rock,Hard,32,Challenger,2023-05-29,2023,34.7465071,-92.2896267,2,May,5,32,32 Draw
2023-9198,Amersfoort,Clay,32,Challenger,2023-07-17,2023,52.1637703,5.4088845,2,July,7,32,32 Draw
2023-9351,Trieste,Clay,32,Challenger,2023-07-17,2023,45.6496485,13.7772781,2,July,7,32,32 Draw
2023-9430,Antalya,Clay,32,Challenger,2023-03-06,2023,36.8865728,30.7030242,2,March,3,32,32 Draw
2023-9452,Concepcion,Clay,32,Challenger,2023-01-23,2023,-36.8270698,-73.0502064,2,January,1,32,32 Draw
2023-9472,Zadar,Clay,32,Challenger,2023-03-20,2023,44.1168594,15.2353257,2,March,3,32,32 Draw
2023-9479,Santa Cruz De La Sierra,Clay,32,Challenger,2023-09-11,2023,-17.7834217,-63.1820853,2,September,9,32,32 Draw
2023-9514,Oeiras,Clay,32,Challenger,2023-04-17,2023,38.6925777,-9.3123076,2,April,4,32,32 Draw
2023-9516,Lugano,Hard,32,Challenger,2023-03-06,2023,46.0038007,8.9512275,2,March,3,32,32 Draw
2023-9526,Porto,Hard,32,Challenger,2023-07-31,2023,41.1502195,-8.6103497,2,July,7,32,32 Draw
2023-9531,Salzburg,Clay,32,Challenger,2023-07-10,2023,47.7981346,13.0464806,2,July,7,32,32 Draw
2023-9533,Astana,Hard,32,Challenger,2023-07-24,2023,51.1159933,71.4677059,2,July,7,32,32 Draw
2023-9540,San Marino,Clay,32,Challenger,2023-07-31,2023,43.9458623,12.458306,2,July,7,32,32 Draw
2023-9542,Luedenscheid,Clay,32,Challenger,2023-07-31,2023,51.218137,7.6396975,2,July,7,32,32 Draw
2023-9544,Verona,Clay,32,Challenger,2023-07-24,2023,45.4424977,10.9857377,2,July,7,32,32 Draw
2023-9550,Prague,Clay,32,Challenger,2023-08-21,2023,50.0874654,14.4212535,2,August,8,32,32 Draw
2023-9552,Saint-Tropez,Hard,32,Challenger,2023-09-18,2023,43.2727191,6.6405225,2,September,9,32,32 Draw
2023-9556,Tulln,Clay,32,Challenger,2023-09-04,2023,48.3311702,16.05179,2,September,9,32,32 Draw
2023-9560,Cary,Hard,32,Challenger,2023-08-07,2023,35.7882893,-78.7812081,2,August,8,32,32 Draw
2023-9575,Biel-Bienne,Hard,32,Challenger,2023-03-20,2023,47.1402077,7.2439029,2,March,3,32,32 Draw
2023-9623,Tenerife,Hard,32,Challenger,2023-01-16,2023,28.2935785,-16.6214471,2,January,1,32,32 Draw
2023-9633,"Brasília (Federal District), Brazil",Hard,32,Challenger,2023-11-20,2023,-15.8032581,-47.8854767,2,November,11,32,32 Draw
2023-9635,Manama,Hard,32,Challenger,2023-02-13,2023,26.2235041,50.5822436,2,February,2,32,32 Draw
2023-9651,Florianopolis,Clay,32,Challenger,2023-04-17,2023,-27.5973002,-48.5496098,2,April,4,32,32 Draw
2023-9678,"Tigre, Argentina",Clay,32,Challenger,2023-01-02,2023,-34.4235341,-58.5817628,2,January,1,32,32 Draw
2023-9685,Sanremo,Clay,32,Challenger,2023-03-27,2023,43.8362985,7.7772658,2,March,3,32,32 Draw
2023-9687,Madrid,Clay,32,Challenger,2023-04-10,2023,40.416782,-3.703507,2,April,4,32,32 Draw
2023-9695,"Tigre, Argentina",Clay,32,Challenger,2023-01-09,2023,-34.4235341,-58.5817628,2,January,1,32,32 Draw
2023-9697,Mauthausen,Clay,32,Challenger,2023-05-08,2023,48.2404063,14.5162667,2,May,5,32,32 Draw
2023-9814,"Cali, Colombia",Clay,32,Challenger,2023-06-19,2023,3.4108435,-76.5812127,2,June,6,32,32 Draw
2023-9817,Roseto Degli Abruzzi,Clay,32,Challenger,2023-04-16,2023,42.677577,14.0144636,2,April,4,32,32 Draw
2023-9835,Montechiarugolo,Clay,32,Challenger,2023-06-19,2023,44.6934008,10.4224798,2,June,6,32,32 Draw
2024-7393,Canberra,Hard,32,Challenger,2024-01-01,2024,-35.2975906,149.1012676,2,January,1,32,32 Draw
2024-2791,Nonthaburi,Hard,32,Challenger,2024-01-01,2024,13.8610918,100.3456772,2,January,1,32,32 Draw
2024-2205,Noumea,Hard,32,Challenger,2024-01-01,2024,-22.2745264,166.442419,2,January,1,32,32 Draw
2024-2831,Oeiras,Hard,32,Challenger,2024-01-01,2024,38.6925777,-9.3123076,2,January,1,32,32 Draw
2024-1210,Buenos Aires,Clay,32,Challenger,2024-01-08,2024,-34.6095579,-58.3887904,2,January,1,32,32 Draw
2024-2795,Nonthaburi,Hard,32,Challenger,2024-01-08,2024,13.8610918,100.3456772,2,January,1,32,32 Draw
2024-2833,Oeiras,Hard,32,Challenger,2024-01-08,2024,38.6925777,-9.3123076,2,January,1,32,32 Draw
2024-9678,Buenos Aires,Clay,32,Challenger,2024-01-15,2024,-34.6095579,-58.3887904,2,January,1,32,32 Draw
2024-2903,Indian Wells,Hard,32,Challenger,2024-01-15,2024,33.7217965,-116.338303,2,January,1,32,32 Draw
2024-2801,Nonthaburi,Hard,32,Challenger,2024-01-15,2024,13.8610918,100.3456772,2,January,1,32,32 Draw
2024-9623,Tenerife,Hard,32,Challenger,2024-01-15,2024,28.2935785,-16.6214471,2,January,1,32,32 Draw
2024-2905,Indian Wells,Hard,32,Challenger,2024-01-22,2024,33.7217965,-116.338303,2,January,1,32,32 Draw
2024-2901,Punta Del Este,Clay,32,Challenger,2024-01-22,2024,-34.9632342,-54.9439981,2,January,1,32,32 Draw
2024-2837,Ottignies-Louvain-la-Neuve,Hard,32,Challenger,2024-01-22,2024,50.6654216,4.5674107,2,January,1,32,32 Draw
2024-6239,Quimper,Hard,32,Challenger,2024-01-22,2024,47.9960325,-4.1024782,2,January,1,32,32 Draw
2024-5018,Burnie,Hard,32,Challenger,2024-01-29,2024,-41.0523688,145.9064073,2,January,1,32,32 Draw
2024-9154,Cleveland,Hard,32,Challenger,2024-01-29,2024,41.4996574,-81.6936772,2,January,1,32,32 Draw
2024-7652,Koblenz,Hard,32,Challenger,2024-01-29,2024,50.3533278,7.5943951,2,January,1,32,32 Draw
2024-2835,Piracicaba,Clay,32,Challenger,2024-01-29,2024,-22.725165,-47.6493269,2,January,1,32,32 Draw
2024-7203,Burnie,Hard,32,Challenger,2024-02-05,2024,-41.0523688,145.9064073,2,February,2,32,32 Draw
2024-7849,Chennai,Hard,32,Challenger,2024-02-05,2024,13.0836939,80.270186,2,February,2,32,32 Draw
2024-2907,Nottingham,Hard,32,Challenger,2024-02-05,2024,52.9534193,-1.1496461,2,February,2,32,32 Draw
2024-7808,Bengaluru,Hard,32,Challenger,2024-02-12,2024,12.9767936,77.590082,2,February,2,32,32 Draw
2024-0398,Cherbourg,Hard,32,Challenger,2024-02-12,2024,49.6425343,-1.6249565,2,February,2,32,32 Draw
2024-7916,Glasgow,Hard,32,Challenger,2024-02-12,2024,55.861155,-4.2501687,2,February,2,32,32 Draw
2024-9635,Manama,Hard,32,Challenger,2024-02-12,2024,26.2235041,50.5822436,2,February,2,32,32 Draw
2024-9162,Pau,Hard,32,Challenger,2024-02-19,2024,43.2957547,-0.3685668,2,February,2,32,32 Draw
2024-7100,Pune,Hard,32,Challenger,2024-02-19,2024,18.5213738,73.8545071,2,February,2,32,32 Draw
2024-2839,Tenerife,Hard,32,Challenger,2024-02-19,2024,28.2935785,-16.6214471,2,February,2,32,32 Draw
2024-2913,Kigali,Clay,32,Challenger,2024-02-26,2024,-1.9534357,30.1140089,2,February,2,32,32 Draw
2024-7874,Lille,Hard,32,Challenger,2024-02-26,2024,50.6365654,3.0635282,2,February,2,32,32 Draw
2024-6961,New Delhi,Hard,32,Challenger,2024-02-26,2024,28.6138954,77.2090057,2,February,2,32,32 Draw
2024-2915,Kigali,Clay,32,Challenger,2024-03-04,2024,-1.9534357,30.1140089,2,March,3,32,32 Draw
2024-9516,Lugano,Hard,32,Challenger,2024-03-04,2024,46.0038007,8.9512275,2,March,3,32,32 Draw
2024-9479,Santa Cruz De La Sierra,Clay,32,Challenger,2024-03-04,2024,-17.7834217,-63.1820853,2,March,3,32,32 Draw
2024-8297,Hamburg,Hard,32,Challenger,2024-03-11,2024,53.5501721,10.0013165,2,March,3,32,32 Draw
2024-3406,"Santiago, Chile",Clay,32,Challenger,2024-03-11,2024,-33.4376995,-70.6510671,2,March,3,32,32 Draw
2024-2827,Szekesfehervar,Clay,32,Challenger,2024-03-11,2024,47.1910169,18.410811,2,March,3,32,32 Draw
2024-9167,Phoenix,Hard,32,Challenger,2024-03-11,2024,33.4484367,-112.074141,2,March,3,32,32 Draw
2024-2909,Asuncion,Clay,32,Challenger,2024-03-18,2024,-25.2800459,-57.6343814,2,March,3,32,32 Draw
2024-2917,Merida,Clay,32,Challenger,2024-03-18,2024,38.9174665,-6.3443977,2,March,3,32,32 Draw
2024-9171,Murcia,Clay,32,Challenger,2024-03-18,2024,37.9347521,-1.1131029,2,March,3,32,32 Draw
2024-9472,Zadar,Clay,32,Challenger,2024-03-18,2024,44.1168594,15.2353257,2,March,3,32,32 Draw
2024-2855,Girona,Clay,32,Challenger,2024-03-25,2024,41.9793006,2.8199439,2,March,3,32,32 Draw
2024-2911,Naples,Clay,32,Challenger,2024-03-25,2024,40.8358846,14.2487679,2,March,3,32,32 Draw
2024-0213,San Luis Potosi,Clay,32,Challenger,2024-03-25,2024,22.5000001,-100.4949145,2,March,3,32,32 Draw
2024-2821,Sao Leopoldo,Clay,32,Challenger,2024-03-25,2024,-29.7544405,-51.1516497,2,March,3,32,32 Draw
2024-9132,Barcelona,Clay,32,Challenger,2024-04-01,2024,41.3825802,2.177073,2,April,4,32,32 Draw
2024-7494,Barletta,Clay,32,Challenger,2024-04-01,2024,41.3214976,16.2868696,2,April,4,32,32 Draw
2024-9651,Florianopolis,Clay,32,Challenger,2024-04-01,2024,-27.5973002,-48.5496098,2,April,4,32,32 Draw
2024-8375,Mexico City,Clay,32,Challenger,2024-04-01,2024,19.3207722,-99.1514678,2,April,4,32,32 Draw
2024-1741,Busan,Hard,32,Challenger,2024-04-08,2024,35.1799528,129.0752365,2,April,4,32,32 Draw
2024-6963,Cuernavaca,Hard,32,Challenger,2024-04-08,2024,18.9331321,-99.2599579,2,April,4,32,32 Draw
2024-9687,Madrid,Clay,32,Challenger,2024-04-08,2024,40.416782,-3.703507,2,April,4,32,32 Draw
2024-5069,Sarasota,Clay,32,Challenger,2024-04-08,2024,27.3365805,-82.5308545,2,April,4,32,32 Draw
2024-8388,Split,Clay,32,Challenger,2024-04-08,2024,43.5116383,16.4399659,2,April,4,32,32 Draw
2024-2867,Acapulco,Hard,32,Challenger,2024-04-15,2024,16.8680495,-99.8940182,2,April,4,32,32 Draw
2024-7490,Gwangju,Hard,32,Challenger,2024-04-15,2024,35.1594647,126.8515034,2,April,4,32,32 Draw
2024-9514,Oeiras,Clay,32,Challenger,2024-04-15,2024,38.6925777,-9.3123076,2,April,4,32,32 Draw
2024-2927,San Miguel De Tucuman,Clay,32,Challenger,2024-04-15,2024,-26.8303703,-65.2038133,2,April,4,32,32 Draw
2024-0692,Tallahassee,Clay,32,Challenger,2024-04-15,2024,30.4380832,-84.2809332,2,April,4,32,32 Draw
2024-9452,Concepcion,Clay,32,Challenger,2024-04-22,2024,-36.8270698,-73.0502064,2,April,4,32,32 Draw
2024-1797,Ostrava,Clay,32,Challenger,2024-04-22,2024,49.8354045,18.292978,2,April,4,32,32 Draw
2024-2151,Rome,Clay,32,Challenger,2024-04-22,2024,41.8933203,12.4829321,2,April,4,32,32 Draw
2024-5067,Savannah,Clay,32,Challenger,2024-04-22,2024,32.0790074,-81.0921335,2,April,4,32,32 Draw
2024-2897,Shenzhen,Hard,32,Challenger,2024-04-22,2024,22.5445741,114.0545429,2,April,4,32,32 Draw
2024-6965,Guangzhou,Hard,32,Challenger,2024-04-29,2024,23.1288454,113.2590064,2,April,4,32,32 Draw
2024-2919,Porto Alegre,Clay,32,Challenger,2024-04-29,2024,-30.0324999,-51.2303767,2,April,4,32,32 Draw
2024-7009,Aix En Provence,Clay,32,Challenger,2024-04-29,2024,43.5298424,5.4474738,2,April,4,32,32 Draw
2024-2861,Cagliari,Clay,32,Challenger,2024-04-29,2024,39.2171994,9.113311,2,April,4,32,32 Draw
2024-7707,Francavilla Al Mare,Clay,32,Challenger,2024-05-06,2024,42.4168011,14.2914819,2,May,5,32,32 Draw
2024-9697,Mauthausen,Clay,32,Challenger,2024-05-06,2024,48.2404063,14.5162667,2,May,5,32,32 Draw
2024-0600,Prague,Clay,32,Challenger,2024-05-06,2024,50.0874654,14.4212535,2,May,5,32,32 Draw
2024-2923,Santos,Clay,32,Challenger,2024-05-06,2024,-23.9609448,-46.3166316,2,May,5,32,32 Draw
2024-2921,Wuxi,Hard,32,Challenger,2024-05-06,2024,31.5776626,120.2952752,2,May,5,32,32 Draw
2024-2871,Oeiras,Clay,32,Challenger,2024-05-13,2024,38.6925777,-9.3123076,2,May,5,32,32 Draw
2024-2278,Taipei,Hard,32,Challenger,2024-05-13,2024,25.0375198,121.5636796,2,May,5,32,32 Draw
2024-1541,"Tunis City, Tunisia",Clay,32,Challenger,2024-05-13,2024,36.900303,10.1230006,2,May,5,32,32 Draw
2024-3824,Bordeaux,Clay,32,Challenger,2024-05-13,2024,44.841225,-0.5800364,2,May,5,32,32 Draw
2024-2863,Turin,Clay,32,Challenger,2024-05-13,2024,45.0677551,7.6824892,2,May,5,32,32 Draw
2024-8266,Augsburg,Clay,32,Challenger,2024-05-20,2024,48.3690341,10.8979522,2,May,5,32,32 Draw
2024-2925,Kachreti,Hard,32,Challenger,2024-05-20,2024,41.6733766,45.6745112,2,May,5,32,32 Draw
2024-2869,Skopje,Clay,32,Challenger,2024-05-20,2024,41.9962164,21.4318935,2,May,5,32,32 Draw
2024-9188,Little Rock,Hard,32,Challenger,2024-05-27,2024,34.7465071,-92.2896267,2,May,5,32,32 Draw
2024-7015,Vicenza,Clay,32,Challenger,2024-05-27,2024,45.6348591,11.4063543,2,May,5,32,32 Draw
2024-0460,Heilbronn,Clay,32,Challenger,2024-06-03,2024,49.142291,9.218655,2,June,6,32,32 Draw
2024-0558,Prostejov,Clay,32,Challenger,2024-06-03,2024,49.4721467,17.1117979,2,June,6,32,32 Draw
2024-2887,Santa Fe,Clay,32,Challenger,2024-06-03,2024,-30.3154739,-61.1645076,2,June,6,32,32 Draw
2024-7297,Surbiton,Grass,32,Challenger,2024-06-03,2024,51.3937557,-0.3033105,2,June,6,32,32 Draw
2024-2873,Tyler,Hard,32,Challenger,2024-06-03,2024,32.3512601,-95.3010624,2,June,6,32,32 Draw
2024-9500,Zagreb,Clay,32,Challenger,2024-06-03,2024,45.8130967,15.9772795,2,June,6,32,32 Draw
2024-9003,Bratislava,Clay,32,Challenger,2024-06-10,2024,48.1516988,17.1093063,2,June,6,32,32 Draw
2024-2787,"Lima, Peru",Clay,32,Challenger,2024-06-10,2024,-12.0459808,-77.0305912,2,June,6,32,32 Draw
2024-7536,Lyon,Clay,32,Challenger,2024-06-10,2024,45.7578137,4.8320114,2,June,6,32,32 Draw
2024-7740,Nottingham,Grass,32,Challenger,2024-06-10,2024,52.9534193,-1.1496461,2,June,6,32,32 Draw
2024-9001,Perugia,Clay,32,Challenger,2024-06-10,2024,43.1070321,12.4029962,2,June,6,32,32 Draw
2024-9005,Ilkley,Grass,32,Challenger,2024-06-17,2024,53.9257254,-1.824441,2,June,6,32,32 Draw
2024-6757,Blois,Clay,32,Challenger,2024-06-17,2024,47.5876861,1.3337639,2,June,6,32,32 Draw
2024-0786,Poznan,Clay,32,Challenger,2024-06-17,2024,52.4006632,16.9197326,2,June,6,32,32 Draw
2024-9820,Santa Cruz De La Sierra,Clay,32,Challenger,2024-06-17,2024,-17.7834217,-63.1820853,2,June,6,32,32 Draw
2024-9835,Sassuolo,Clay,32,Challenger,2024-06-17,2024,44.5409769,10.7829023,2,June,6,32,32 Draw
2024-2929,Ibague,Clay,32,Challenger,2024-06-24,2024,4.4386033,-75.2108857,2,June,6,32,32 Draw
2024-3463,Milan,Clay,32,Challenger,2024-06-24,2024,45.4641943,9.1896346,2,June,6,32,32 Draw
2024-2883,Bloomfield Hills,Hard,32,Challenger,2024-07-01,2024,42.583645,-83.2454883,2,July,7,32,32 Draw
2024-2931,Brasov,Clay,32,Challenger,2024-07-01,2024,45.6525105,25.6105654,2,July,7,32,32 Draw
2024-2879,Karlsruhe,Clay,32,Challenger,2024-07-01,2024,49.0068705,8.4034195,2,July,7,32,32 Draw
2024-2877,Modena,Clay,32,Challenger,2024-07-01,2024,44.5384728,10.9359609,2,July,7,32,32 Draw
2024-1214,Troyes,Clay,32,Challenger,2024-07-01,2024,48.2971626,4.0746257,2,July,7,32,32 Draw
2024-0526,Braunschweig,Clay,32,Challenger,2024-07-08,2024,52.2646577,10.5236066,2,July,7,32,32 Draw
2024-8394,Iasi,Clay,32,Challenger,2024-07-08,2024,47.1615598,27.5837814,2,July,7,32,32 Draw
2024-9531,Salzburg,Clay,32,Challenger,2024-07-08,2024,47.7981346,13.0464806,2,July,7,32,32 Draw
2024-9351,Trieste,Clay,32,Challenger,2024-07-08,2024,45.6496485,13.7772781,2,July,7,32,32 Draw
2024-7542,Winnipeg,Hard,32,Challenger,2024-07-08,2024,49.8955367,-97.1384584,2,July,7,32,32 Draw
2024-9198,Amersfoort,Clay,32,Challenger,2024-07-15,2024,52.1637703,5.4088845,2,July,7,32,32 Draw
2024-0877,Granby,Hard,32,Challenger,2024-07-15,2024,45.3990409,-72.721834,2,July,7,32,32 Draw
2024-0472,Pozoblanco,Hard,32,Challenger,2024-07-15,2024,38.3780204,-4.848573,2,July,7,32,32 Draw
2024-9533,Astana,Hard,32,Challenger,2024-07-15,2024,51.1159933,71.4677059,2,July,7,32,32 Draw
2024-2797,Chicago,Hard,32,Challenger,2024-07-22,2024,41.8755616,-87.6244212,2,July,7,32,32 Draw
2024-0783,Segovia,Hard,32,Challenger,2024-07-22,2024,40.9481192,-4.1172101,2,July,7,32,32 Draw
2024-0221,Tampere,Clay,32,Challenger,2024-07-22,2024,61.4977929,23.7616372,2,July,7,32,32 Draw
2024-9544,Verona,Clay,32,Challenger,2024-07-22,2024,45.4424977,10.9857377,2,July,7,32,32 Draw
2024-2785,Zug,Clay,32,Challenger,2024-07-22,2024,47.1486137,8.5539378,2,July,7,32,32 Draw
2024-0586,Lexington,Hard,32,Challenger,2024-07-29,2024,38.0464066,-84.4970393,2,July,7,32,32 Draw
2024-6795,Liberec,Clay,32,Challenger,2024-07-29,2024,50.7702648,15.0583947,2,July,7,32,32 Draw
2024-9542,Luedenscheid,Clay,32,Challenger,2024-07-29,2024,51.218137,7.6396975,2,July,7,32,32 Draw
2024-9526,Porto,Hard,32,Challenger,2024-07-29,2024,41.1502195,-8.6103497,2,July,7,32,32 Draw
2024-9540,San Marino,Clay,32,Challenger,2024-07-29,2024,43.9458623,12.458306,2,July,7,32,32 Draw
2024-7389,"Bogota, Colombia",Clay,32,Challenger,2024-08-05,2024,4.6533817,-74.0836331,2,August,8,32,32 Draw
2024-2935,Bonn,Clay,32,Challenger,2024-08-05,2024,50.7352621,7.1024635,2,August,8,32,32 Draw
2024-2120,Cordenons,Clay,32,Challenger,2024-08-05,2024,45.9881831,12.7067897,2,August,8,32,32 Draw
2024-2941,Lincoln,Hard,32,Challenger,2024-08-05,2024,40.8088861,-96.7077751,2,August,8,32,32 Draw
2024-7316,Cary,Hard,32,Challenger,2024-08-12,2024,35.7882893,-78.7812081,2,August,8,32,32 Draw
2024-2789,Grodzisk Mazowiecki,Hard,32,Challenger,2024-08-12,2024,52.1066223,20.6313441,2,August,8,32,32 Draw
2024-7201,Santo Domingo,Clay,32,Challenger,2024-08-12,2024,18.4713858,-69.8918436,2,August,8,32,32 Draw
2024-8392,Todi,Clay,32,Challenger,2024-08-12,2024,42.7824434,12.4062554,2,August,8,32,32 Draw
2024-2043,Dobrich,Clay,32,Challenger,2024-08-19,2024,43.6637775,27.9002123,2,August,8,32,32 Draw
2024-7746,Jinan,Hard,32,Challenger,2024-08-19,2024,36.6519754,117.1138479,2,August,8,32,32 Draw
2024-2933,Porto,Clay,32,Challenger,2024-08-26,2024,41.1502195,-8.6103497,2,August,8,32,32 Draw
2024-7783,Zhangjiagang,Hard,32,Challenger,2024-08-26,2024,31.8782976,120.5514595,2,August,8,32,32 Draw
2024-3473,Como,Clay,32,Challenger,2024-08-26,2024,45.9394759,9.1494101,2,August,8,32,32 Draw
2024-7973,Manacor,Hard,32,Challenger,2024-08-26,2024,39.5696458,3.2106461,2,August,8,32,32 Draw
2024-9120,Cassis,Hard,32,Challenger,2024-09-02,2024,43.2140359,5.5396318,2,September,9,32,32 Draw
2024-1763,Genoa,Clay,32,Challenger,2024-09-02,2024,44.40726,8.9338624,2,September,9,32,32 Draw
2024-6313,Shanghai,Hard,32,Challenger,2024-09-02,2024,31.2312707,121.4700152,2,September,9,32,32 Draw
2024-9556,Tulln,Clay,32,Challenger,2024-09-02,2024,48.3311702,16.05179,2,September,9,32,32 Draw
2024-7083,Istanbul,Hard,32,Challenger,2024-09-02,2024,41.006381,28.9758715,2,September,9,32,32 Draw
2024-0784,Seville,Clay,32,Challenger,2024-09-02,2024,37.3886303,-5.9953403,2,September,9,32,32 Draw
2024-2945,Dobrich,Clay,32,Challenger,2024-09-09,2024,43.6637775,27.9002123,2,September,9,32,32 Draw
2024-2937,Guangzhou,Hard,32,Challenger,2024-09-09,2024,23.1288454,113.2590064,2,September,9,32,32 Draw
2024-7345,Las Vegas,Hard,32,Challenger,2024-09-09,2024,36.1674263,-115.1484131,2,September,9,32,32 Draw
2024-3503,Rennes,Hard,32,Challenger,2024-09-09,2024,48.1113387,-1.6800198,2,September,9,32,32 Draw
2024-0448,Szczecin,Clay,32,Challenger,2024-09-09,2024,53.4298114,14.5928676,2,September,9,32,32 Draw
2024-2891,Bad Waltersdorf,Clay,32,Challenger,2024-09-16,2024,47.168506,16.0088882,2,September,9,32,32 Draw
2024-9814,"Cali, Colombia",Clay,32,Challenger,2024-09-16,2024,3.4108435,-76.5812127,2,September,9,32,32 Draw
2024-8281,Columbus,Hard,32,Challenger,2024-09-16,2024,39.9622601,-83.0007065,2,September,9,32,32 Draw
2024-9552,Saint-Tropez,Hard,32,Challenger,2024-09-16,2024,43.2727191,6.6405225,2,September,9,32,32 Draw
2024-6590,Sibiu,Clay,32,Challenger,2024-09-16,2024,45.7973912,24.1519202,2,September,9,32,32 Draw
2024-2889,Antofagasta,Clay,32,Challenger,2024-09-23,2024,-23.6463741,-70.3980033,2,September,9,32,32 Draw
2024-2803,Charleston,Hard,32,Challenger,2024-09-23,2024,32.7884363,-79.9399309,2,September,9,32,32 Draw
2024-7742,Lisbon,Clay,32,Challenger,2024-09-23,2024,38.7077507,-9.1365919,2,September,9,32,32 Draw
2024-2273,Orleans,Hard,32,Challenger,2024-09-23,2024,47.9027336,1.9086066,2,September,9,32,32 Draw
2024-2939,Nonthaburi,Hard,32,Challenger,2024-09-24,2024,13.8610918,100.3456772,2,September,9,32,32 Draw
2024-7913,Braga,Clay,32,Challenger,2024-09-30,2024,41.5510583,-8.4280045,2,September,9,32,32 Draw
2024-7395,Buenos Aires,Clay,32,Challenger,2024-09-30,2024,-34.6095579,-58.3887904,2,September,9,32,32 Draw
2024-6857,Mouilleron le Captif,Hard,32,Challenger,2024-09-30,2024,46.7203336,-1.4590747,2,September,9,32,32 Draw
2024-1768,Tiburon,Hard,32,Challenger,2024-09-30,2024,37.8775332,-122.460808,2,September,9,32,32 Draw
2024-7909,Villena,Hard,32,Challenger,2024-09-30,2024,38.6360967,-0.8659745,2,September,9,32,32 Draw
2024-7339,"Fairfield CA, United States",Hard,32,Challenger,2024-10-07,2024,38.2521006,-122.0408672,2,October,10,32,32 Draw
2024-2947,Hangzhou,Hard,32,Challenger,2024-10-07,2024,30.2489634,120.2052342,2,October,10,32,32 Draw
2024-9625,Roanne,Hard,32,Challenger,2024-10-07,2024,46.0345572,4.0729178,2,October,10,32,32 Draw
2024-2823,Valencia,Clay,32,Challenger,2024-10-07,2024,39.4697065,-0.3763353,2,October,10,32,32 Draw
2024-2811,"Villa Maria, Argentina",Clay,32,Challenger,2024-10-07,2024,-32.4106245,-63.2435809,2,October,10,32,32 Draw
2024-9128,Calgary,Hard,32,Challenger,2024-10-14,2024,51.0456064,-114.057541,2,October,10,32,32 Draw
2024-6307,Campinas,Clay,32,Challenger,2024-10-14,2024,-22.9056391,-47.059564,2,October,10,32,32 Draw
2024-2893,Olbia,Hard,32,Challenger,2024-10-14,2024,40.9232659,9.5027442,2,October,10,32,32 Draw
2024-7797,Shenzhen Longhua,Hard,32,Challenger,2024-10-14,2024,22.6994309,114.0398603,2,October,10,32,32 Draw
2024-1796,St. Brieuc,Hard,32,Challenger,2024-10-14,2024,48.5141134,-2.7603283,2,October,10,32,32 Draw
2024-7341,Brest,Hard,32,Challenger,2024-10-21,2024,48.3905283,-4.4860088,2,October,10,32,32 Draw
2024-2895,Curitiba,Clay,32,Challenger,2024-10-21,2024,-25.4295963,-49.2712724,2,October,10,32,32 Draw
2024-7586,Playford,Hard,32,Challenger,2024-10-21,2024,-34.6942801,138.7309412,2,October,10,32,32 Draw
2024-2951,Sioux Falls,Hard,32,Challenger,2024-10-21,2024,43.5476008,-96.7293629,2,October,10,32,32 Draw
